submission_id,question,response1,sentence_left,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,pic_spec,understand,text,condition,target,age,response,comments,ref_spec,picture1,response3,education,target_size,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,adj_cond,trial_name,utterance
829,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),ref-utility/doberman-5-6.png,24,NA,NA,NA,NA,2,dogs1,margaret,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/doberman.png,32,dog,NA,1,NA,NA,graduated_college,big,english,male,NA,NA,You and your friend see the following:,1,1574448408048,NA,NA,2,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big doberman.</b>
829,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),ref-utility/eagles-5-6.png,24,NA,NA,NA,NA,2,birds,margaret,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/eagle.png,32,bird,NA,1,NA,NA,graduated_college,big,english,male,NA,NA,You and your friend see the following:,2,1574448408048,NA,NA,2,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big eagle.</b>
829,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),ref-utility/goldfish-5-6.png,24,NA,NA,NA,NA,2,fish,margaret,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/goldfish.png,32,fish,NA,1,NA,NA,graduated_college,small,english,male,NA,NA,You and your friend see the following:,3,1574448408048,NA,NA,2,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small goldfish.</b>
829,NA,tree,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,2,trees,margaret,bonsai,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,english,male,NA,trees,NA,1,1574448408048,1,This is a,2,These are both,tree,NA,warmup2,NA
829,NA,redwood,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,2,trees,margaret,bonsai,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,english,male,NA,trees,NA,1,1574448408048,2,This is a,2,These are both,bonsai,NA,warmup2,NA
829,NA,pug,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,NA,2,dogs,margaret,great dane,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,2,1574448408048,1,This is a,2,These are both,dog,NA,warmup2,NA
829,NA,pug,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,NA,2,dogs,margaret,great dane,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,2,1574448408048,2,This is a,2,These are both,great dane,NA,warmup2,NA
829,NA,sunflower,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,NA,2,flowers,margaret,sunflower,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,english,male,NA,flowers,NA,3,1574448408048,1,This is a,2,These are both,sunflower,NA,warmup2,NA
829,NA,dandelion,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,NA,2,flowers,margaret,sunflower,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,english,male,NA,flowers,NA,3,1574448408048,2,This is a,2,These are both,sunflower,NA,warmup2,NA
829,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),ref-utility/dandelions-5-6.png,24,NA,NA,NA,NA,2,flowers,margaret,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/dandelion.png,32,flower,NA,1,NA,NA,graduated_college,small,english,male,NA,NA,You and your friend see the following:,1,1574448408048,NA,NA,2,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small dandelion.</b>
829,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,NA,2,dogs2,margaret,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,32,dog,NA,1,NA,NA,graduated_college,big,english,male,NA,NA,You and your friend see the following:,2,1574448408048,NA,NA,2,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big great dane.</b>
829,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),ref-utility/bonsais-5-6.png,24,NA,NA,NA,NA,2,trees,margaret,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/bonsai.png,32,tree,NA,1,NA,NA,graduated_college,small,english,male,NA,NA,You and your friend see the following:,3,1574448408048,NA,NA,2,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small bonsai.</b>
828,NA,redwood,NA,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,2,trees,linda,bonsai,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/sequoia.png,trees,graduated_high_school,NA,English,male,NA,trees,NA,1,1574448428312,1,This is a,1,These are both,bonzai,NA,warmup1,NA
828,NA,redwood,NA,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,none,2,trees,linda,bonsai,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/sequoia.png,trees,graduated_high_school,NA,English,male,NA,trees,NA,1,1574448428312,2,This is a,1,These are both,bonsai,NA,warmup1,NA
828,NA,pug,NA,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,none,2,dogs,linda,great dane,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/pug.jpg,dogs,graduated_high_school,NA,English,male,NA,dogs,NA,2,1574448428312,1,This is a,1,These are both,great dane,NA,warmup1,NA
828,NA,weed,NA,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,none,2,flowers,linda,sunflower,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,English,male,NA,flowers,NA,3,1574448428312,1,This is a,1,These are both,sunflower,NA,warmup1,NA
828,NA,dandelion,NA,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,none,2,flowers,linda,sunflower,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_high_school,NA,English,male,NA,flowers,NA,3,1574448428312,2,This is a,1,These are both,sunflower,NA,warmup1,NA
828,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,none,2,dogs2,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,37,dogs,NA,1,NA,NA,graduated_high_school,big,English,male,NA,NA,You and your friend see the following:,1,1574448428312,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big great dane.</b>
828,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),ref-utility/bonsais-5-6.png,24,NA,NA,NA,none,2,trees,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/bonsai.png,37,bonsai,NA,1,NA,NA,graduated_high_school,small,English,male,NA,NA,You and your friend see the following:,2,1574448428312,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small bonsai.</b>
828,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),ref-utility/sunflowers-5-6.png,24,NA,NA,NA,none,2,flowers,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/sunflower.png,37,sunflowers,NA,1,NA,NA,graduated_high_school,big,English,male,NA,NA,You and your friend see the following:,3,1574448428312,NA,NA,1,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big sunflower.</b>
828,NA,swordfish,NA,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,none,2,fish,linda,goldfish,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_high_school,NA,English,male,NA,fish,NA,1,1574448428312,1,This is a,1,These are both,goldfish,NA,warmup2,NA
828,NA,hummingbird,NA,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,none,2,birds,linda,eagle,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/colibri.jpg,birds,graduated_high_school,NA,English,male,NA,birds,NA,2,1574448428312,1,This is an,1,These are both,eagle,NA,warmup2,NA
828,NA,chihuahua,NA,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,none,2,dogs,linda,doberman,NA,yes,Please label the pictures below.,NA,NA,37,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_high_school,NA,English,male,NA,dogs,NA,3,1574448428312,1,This is a,1,These are both,doberman,NA,warmup2,NA
828,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),ref-utility/hummingbirds-5-6.png,24,NA,NA,NA,none,2,birds,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/hummingbird.png,37,hummingbirds,NA,1,NA,NA,graduated_high_school,small,English,male,NA,NA,You and your friend see the following:,1,1574448428312,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small hummingbird.</b>
828,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),ref-utility/swordfish-5-6.png,24,NA,NA,NA,none,2,fish,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/swordfish.png,37,swordfish,NA,1,NA,NA,graduated_high_school,big,English,male,NA,NA,You and your friend see the following:,2,1574448428312,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big swordfish.</b>
828,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 10:47:08 GMT-0800 (Pacific Standard Time),ref-utility/chihuahuas-5-6.png,24,NA,NA,NA,none,2,dogs1,linda,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/chihuahua.png,37,chihuahua,NA,1,NA,NA,graduated_high_school,small,English,male,NA,NA,You and your friend see the following:,3,1574448428312,NA,NA,1,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small chihuahua.</b>
